"analysisId","analysisDescription","outcomeId","outcomeName","comparatorId","comparatorName","targetId","targetName","rr","ci95lb","ci95ub","p","target","comparator","targetDays","comparatorDays","eventsTarget","eventsComparator","logRr","seLogRr","llr"
7,"ITT(1y) - PS matching",197036,"Vesicoureteric reflux",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",440129,"Hypertrophy of nasal turbinates",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",40443308,"Polycystic ovary syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4239381,"Psychoactive substance abuse",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4142905,"Fracture of rib",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",435613,"Cellulitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",433440,"Dysthymia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",436100,"Narcolepsy",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792369,"[GDE2025_Antiplatelet] Secondary outcome - Ischemic event",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",376707,"Acute conjunctivitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",381444,"Contusion of eye",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",134765,"Cachexia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4049417,"Vesicular eczema",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",139902,"Allergic urticaria",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4068482,"Prolapsed lumbar intervertebral disc",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792364,"[GDE2025_Antiplatelet] Secondary outcome - All cause mortality",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",81336,"Rectal prolapse",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",436675,"Anorexia nervosa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",380839,"Tuberous sclerosis syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",74855,"Genital herpes simplex",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",134619,"Toxic nodular goiter",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4304008,"Memory impairment",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4150372,"Acute otitis media",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4207307,"Infective meningitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",141933,"Alopecia areata",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4047787,"Colles' fracture",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792372,"[GDE2025_Antiplatelet] Secondary outcome - Stroke(hemorrhagic)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",376938,"Neurofibromatosis syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4114197,"Tumor of hypothalamus",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",433527,"Endometriosis (clinical)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",72418,"Scoliosis deformity of spine",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4153877,"Post-traumatic wound infection",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4028970,"Tracheobronchitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",199074,"Acute pancreatitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",380731,"Otitis externa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",30234,"Neck sprain",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",140362,"Hypoparathyroidism",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",194997,"Prostatitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",194696,"Dysmenorrhea",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",374366,"Sensorineural hearing loss",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792374,"[GDE2025_Antiplatelet] Secondary outcome - GI bleeding",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",141323,"Acute maxillary sinusitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",435093,"Closed fracture of femur",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",432590,"Delusional disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",135215,"Hashimoto thyroiditis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",140168,"Psoriasis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",377910,"Deviated nasal septum",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4001458,"Fatigue fracture of vertebra",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",81878,"Benign paroxysmal positional vertigo",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",316457,"Mallory-Weiss syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",133228,"Dental caries",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",377535,"Sleep walking disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792367,"[GDE2025_Antiplatelet] Primary outcome - MACE",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4223947,"Viral hepatitis, type A",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",199861,"Perianal abscess",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4131595,"Fracture of radius",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4288544,"Inguinal hernia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",201792,"Nongonococcal urethritis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4299544,"Acanthosis nigricans",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",434626,"Borderline personality disorder",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792366,"[GDE2025_Antiplatelet] Secondary outcome - NACE",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",380094,"Carpal tunnel syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",134453,"Bursitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",77965,"Acquired trigger finger",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4079750,"Osteoarthritis of knee",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4171915,"Orchitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",373478,"Presbyopia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",198202,"Cystocele",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",381581,"Chalazion",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4339088,"Testicular mass",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",380395,"Retinal dystrophy",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",437082,"Ankylosing spondylitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792373,"[GDE2025_Antiplatelet] Secondary outcome - Stroke(ischemic)",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",261326,"Viral pneumonia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",73300,"Radial styloid tenosynovitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",438407,"Bulimia nervosa",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4218106,"Alcoholism",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792368,"[GDE2025_Antiplatelet] Secondary outcome - Hemorrhagic event",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",253796,"Pneumothorax",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",198803,"Benign prostatic hyperplasia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",138463,"Aphthous ulcer of mouth",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",195212,"Hypercortisolism",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4164337,"Polyp of large intestine",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",75576,"Irritable bowel syndrome",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",433450,"Paranoid schizophrenia",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4108467,"Burn of skin",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",439840,"Lymphangitis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",1792370,"[GDE2025_Antiplatelet] Secondary outcome - AMI",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",72576,"Benign tumor of breast",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4092565,"Uterine prolapse",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",378424,"Astigmatism",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
7,"ITT(1y) - PS matching",4215978,"Onychomycosis",1793457,"[GDE2025_Antiplatelet] Prasugrel cohort - Revised (2025.06.17)",1792797,"[GDE2025_Antiplatelet] Ticagrelor cohort - Revised (2025.06.17)",NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
